0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
0.2	-46
